1249.0000000 0.0000000 -0.0000000 0.0000000 0.0000000 -0.0000000 0.0000000 -0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 -0.0000000 0.0000000 -0.0000000 0.0000000 -0.0000000
152.0000000 -0.0000000 0.0000000 -0.0000000 -0.0000000 0.0000000 -0.0000000 0.0000000 -0.0000000 -0.0000000 -0.0000000 0.0000000 0.0000000 -0.0000000 0.0000000 0.0000000 0.0000000
184.0000000 0.0000000 -0.0000000 0.0000000 0.0000000 -0.0000000 0.0000000 -0.0000000 0.0000000 0.0000000 0.0000000 -0.0000000 -0.0000000 0.0000000 0.0000000 -0.0000000 -0.0000000
1898.0000000 0.0000000 -0.0000000 0.0000000 -0.0000000 -0.0000000 0.0000000 -0.0000000 0.0000000 0.0000000 0.0000000 -0.0000000 -0.0000000 -0.0000000 0.0000000 -0.0000000 -0.0000000
1899.0000000 -0.0000000 0.0000000 -0.0000000 -0.0000000 0.0000000 -0.0000000 0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 0.0000000 -0.0000000 0.0000000 -0.0000000 0.0000000
2018.0000000 0.0000000 -0.0000000 0.0000000 -0.0000000 -0.0000000 0.0000000 -0.0000000 0.0000000 0.0000000 0.0000000 -0.0000000 -0.0000000 0.0000000 -0.0000000 -0.0000000 -0.0000000
22.0000000 0.0000000 -0.0000000 0.0000000 0.8020681 0.5972325 -0.0000000 0.0000000 -0.0000000 -0.0000000 -0.0000000 0.0000000 0.0000000 -0.0000000 -0.0000000 -0.0000000 0.0000000
2480.0000000 -0.0000000 0.0000000 -0.0000000 -0.0000000 0.0000000 -0.0000000 0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 0.0000000 -0.0000000 0.0000000 0.0000000 0.0000000
28.0000000 -0.1806064 0.0000000 -0.0000000 -0.0000000 0.0000000 -0.0000000 0.0000000 -0.1021823 -0.0000000 -0.0000000 -0.0000000 -0.0055103 0.0000000 -0.0000000 0.9122357 0.0092900
3236.0000000 -0.0000000 0.0000000 -0.0000000 -0.0000000 0.0000000 -0.0000000 0.0000000 -0.0000000 -0.0000000 -0.0000000 0.0000000 0.0000000 -0.0000000 -0.0000000 0.0000000 0.0000000
364.0000000 -0.0000000 0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 0.0000000 -0.0000000 0.0000000 0.0000000 -0.0000000 0.0000000 -1.0000000 -0.0000000 0.0000000 -0.0000000
390.0000000 -0.0000000 0.0000000 -0.0000000 0.0000000 0.0000000 -0.0000000 0.0000000 -0.0000000 -0.0000000 -0.0000000 0.0000000 -0.0000000 0.0000000 -0.0000000 -0.0000000 0.0000000
422.0000000 0.0000000 -0.0000000 0.0000000 -0.0000000 -0.0000000 -0.0682085 0.0000000 -0.0000000 -0.0000000 0.0000000 -0.0000000 -0.0000000 0.0000000 -0.9976665 -0.0000000 -0.0000000
439.0000000 0.0000000 -0.0000000 0.0000000 -0.0000000 -0.0000000 0.0000000 1.0000000 -0.0000000 -0.0000000 -0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 -0.0000000 -0.0000000
443.0000000 -0.1701165 0.0000000 -0.0000000 -0.0000000 0.0000000 -0.0000000 0.0000000 -0.0765427 0.0000000 0.0000000 0.0000000 -0.4509601 0.0000000 0.0000000 -0.0538496 0.8711698
469.0000000 0.4748599 -0.0000000 0.0000000 -0.0000000 -0.0000000 0.0000000 -0.0000000 -0.8799447 -0.0000000 0.0000000 0.0000000 -0.0046715 0.0000000 -0.0000000 -0.0047091 0.0127047
471.0000000 0.0000000 1.0000000 0.0000000 0.0000000 0.0000000 -0.0000000 0.0000000 -0.0000000 -0.0000000 -0.0000000 0.0000000 0.0000000 0.0000000 -0.0000000 -0.0000000 0.0000000
522.0000000 0.0000000 -0.0000000 0.0000000 -0.5972325 0.8020681 -0.0000000 0.0000000 -0.0000000 -0.0000000 -0.0000000 0.0000000 -0.0000000 0.0000000 0.0000000 0.0000000 -0.0000000
525.0000000 -0.0000000 -0.0000000 1.0000000 0.0000000 -0.0000000 0.0000000 -0.0000000 0.0000000 -0.0000000 0.0000000 -0.0000000 -0.0000000 0.0000000 -0.0000000 -0.0000000 -0.0000000
54.0000000 -0.0681534 0.0000000 -0.0000000 -0.0000000 0.0000000 -0.0000000 0.0000000 -0.0385594 0.0000000 0.0000000 0.0000000 -0.0020794 0.0000000 -0.0000000 0.3442399 0.0035057
566.0000000 -0.0000000 0.0000000 -0.0000000 -0.0000000 0.0000000 -0.0000000 0.0000000 -0.0000000 -0.0000000 -0.0000000 0.0000000 0.0000000 -0.0000000 0.0000000 0.0000000 0.0000000
571.0000000 0.0000000 -0.0000000 0.0000000 0.0000000 -0.0000000 0.0000000 -0.0000000 -0.0000000 0.0000000 -0.1053508 -0.0000000 -0.0000000 -0.0000000 0.0000000 0.0000000 0.0000000
572.0000000 -0.0000000 -0.0000000 0.0000000 -0.0000000 0.0000000 0.0000000 -0.0000000 -0.0000000 0.0000000 -0.9944351 -0.0000000 -0.0000000 0.0000000 -0.0000000 -0.0000000 -0.0000000
573.0000000 0.0000000 -0.0000000 0.0000000 -0.0000000 -0.0000000 0.0000000 -0.0000000 0.0000000 0.5071277 0.0000000 -0.0000000 0.0000000 -0.0000000 0.0000000 0.0000000 0.0000000
586.0000000 0.8356067 -0.0000000 0.0000000 0.0000000 -0.0000000 0.0000000 -0.0000000 0.4529454 0.0000000 0.0000000 -0.0000000 0.0166304 0.0000000 -0.0000000 0.2139821 0.2248043
60.0000000 -0.1003307 0.0000000 -0.0000000 -0.0000000 0.0000000 0.0000000 -0.0000000 -0.0524501 -0.0000000 -0.0000000 0.0000000 0.8923575 0.0000000 -0.0000000 -0.0247907 0.4361952
616.0000000 0.0000000 -0.0000000 0.0000000 0.0000000 -0.0000000 0.0000000 -0.0000000 0.0000000 0.0000000 0.0000000 -0.0000000 -0.0000000 0.0000000 -0.0000000 -0.0000000 -0.0000000
633.0000000 0.0000000 0.0000000 -0.0000000 0.0000000 0.0000000 0.7200044 -0.0000000 0.0000000 0.0000000 0.0000000 -0.0000000 -0.0000000 0.0000000 -0.0513201 -0.0000000 -0.0000000
694.0000000 0.0000000 -0.0000000 0.0000000 0.0000000 -0.0000000 0.0000000 -0.0000000 0.0000000 0.0000000 0.0000000 -0.0000000 -0.0000000 0.0000000 -0.0000000 0.0000000 -0.0000000
697.0000000 -0.0000000 0.0000000 -0.0000000 0.0000000 0.0000000 0.6906094 -0.0000000 0.0000000 0.0000000 0.0000000 -0.0000000 0.0000000 0.0000000 -0.0450308 -0.0000000 0.0000000
698.0000000 -0.0000000 0.0000000 -0.0000000 0.0000000 0.0000000 -0.0000000 0.0000000 0.0000000 0.8618709 0.0000000 -0.0000000 0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000
747.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 -0.0000000 -0.0000000 -1.0000000 0.0000000 0.0000000 0.0000000 0.0000000 -0.0000000
805.0000000 0.0000000 -0.0000000 0.0000000 0.0000000 -0.0000000 0.0000000 -0.0000000 0.0000000 0.0000000 0.0000000 -0.0000000 -0.0000000 0.0000000 -0.0000000 0.0000000 -0.0000000
899.0000000 0.0000000 -0.0000000 0.0000000 0.0000000 -0.0000000 0.0000000 -0.0000000 0.0000000 0.0000000 0.0000000 -0.0000000 -0.0000000 0.0000000 -0.0000000 -0.0000000 -0.0000000
